"All these slaughters , it is argued here , had a common origin , the collapse of the elite structure and normal modes of government of much of central , eastern and southern Europe"	<UNKNOWN>	"World War I , without which surely neither Communism nor Fascism would have existed except in the minds of unknown agitators and crackpots ."	1
"In Austria , for example , most pigs were slaughtered ,"	<UNKNOWN>	war 's end there was no meat .	2
"In addition , demobilisation and economic decline following the war"	<UNKNOWN>	high unemployment .	2
"In Britain , rationing was finally imposed in early 1918 , limited to meat , sugar , and fats ( butter and margarine ) , but"	<UNKNOWN>	bread .	0
The war was ended by the signing of	<UNKNOWN>	"different treaties , the most important being the Treaty of Versailles ."	0
"Having recently won the Balkan Wars , the Greeks especially wanted to control other land to the north that was under Bulgarian and Turkish rule ,"	<UNKNOWN>	they declared war .	2
"They thought the armies would move around quickly to attack each other , and one would defeat the other without too"	<UNKNOWN>	people getting killed .	0
"When the Germans got to the Belgian city of Liège , the Belgians fought very"	<UNKNOWN>	to stop them from coming into the city .	0
"The generals were used to fighting wars without these ,"	<UNKNOWN>	they ordered their armies to attack in the old style of marching in rows - allowing the enemy to shoot them down easily .	2
Guns were put on planes	<UNKNOWN>	the first time during the war .	0
They began to hate their new government because it would	<UNKNOWN>	stop the war .	1
The new government asked the Germans	<UNKNOWN>	"peace , and signed a peace treaty called Brest-Litvosk with the Central Powers in March 1918 at the city of Brest Litovsk ."	0
The war in Europe ended with an invasion of Germany by the Western Allies	<UNKNOWN>	the Soviet Union culminating in the capture of Berlin by Soviet and Polish troops and the subsequent German unconditional surrender on 8 May 1945 .	0
"With an invasion of the Japanese archipelago imminent , the possibility of additional atomic bombings ,"	<UNKNOWN>	"the Soviet Union 's declaration of war on Japan and invasion of Manchuria , Japan surrendered on 15 August 1945 ."	0
The exact date of the war 's end is also	<UNKNOWN>	universally agreed upon .	0
"Despite strong pacifist sentiment after World War I , its aftermath still"	<UNKNOWN>	irredentist and revanchist nationalism in several European states .	2
"Under the treaty , Germany lost around 13 percent of its home territory and all of its overseas colonies , while German annexation of other states was prohibited , reparations were imposed ,"	<UNKNOWN>	limits were placed on the size and capability of the country 's armed forces .	0
"In 1931 , an increasingly militaristic Japanese Empire , which had long sought influence in China as the first step of what its government saw as the country 's right to rule Asia , used the Mukden Incident as a pretext to launch an invasion of Manchuria"	<UNKNOWN>	establish the puppet state of Manchukuo .	0
"In June 1938 , Chinese forces stalled the Japanese advance by flooding the Yellow River ; this manoeuvre bought time"	<UNKNOWN>	"the Chinese to prepare their defences at Wuhan , but the city was taken by October ."	0
"In March 1939 , Germany invaded the remainder of Czechoslovakia and"	<UNKNOWN>	"split it into the German Protectorate of Bohemia and Moravia and a pro-German client state , the Slovak Republic ."	2
Greatly alarmed and with Hitler	<UNKNOWN>	"further demands on the Free City of Danzig , Britain and France guaranteed their support for Polish independence ; when Italy conquered Albania in April 1939 , the same guarantee was extended to Romania and Greece ."	0
"Frustrated , and in part"	<UNKNOWN>	"repeated British air raids against Berlin , Germany began a strategic bombing offensive against British cities known as the Blitz ."	2
Although Roosevelt had promised	<UNKNOWN>	"the United States out of the war , he nevertheless took concrete steps to prepare for war ."	0
"Italy began operations in the Mediterranean , initiating a siege of Malta in June , conquering British Somaliland in August , and"	<UNKNOWN>	an incursion into British-held Egypt in September 1940 .	0
The offensive in North Africa was highly successful and by early February 1941 Italy had lost control of eastern Libya and large numbers of Italian troops had been	<UNKNOWN>	prisoner .	0
"Although the Axis victory was swift , bitter partisan warfare"	<UNKNOWN>	"broke out against the Axis occupation of Yugoslavia , which continued until the end of the war ."	0
"The Kiev offensive was overwhelmingly successful ,"	<UNKNOWN>	"encirclement and elimination of four Soviet armies , and made further advance into Crimea and industrially developed Eastern Ukraine ( the First Battle of Kharkov ) possible ."	2
"These easy victories over unprepared US and European opponents left Japan overconfident , as well"	<UNKNOWN>	overextended .	0
With its capacity for aggressive action greatly diminished	<UNKNOWN>	"the Midway battle , Japan chose to focus on a belated attempt to capture Port Moresby by an overland campaign in the Territory of Papua ."	2
Concerns the Japanese might use bases in Vichy-held Madagascar	<UNKNOWN>	the British to invade the island in early May 1942 .	2
"This attack was followed up shortly after by Anglo-American landings in French North Africa ,"	<UNKNOWN>	the region joining the Allies .	2
"By May 1943 , as Allied counter-measures became increasingly effective , the"	<UNKNOWN>	sizeable German submarine losses forced a temporary halt of the German Atlantic naval campaign .	2
"In mid-January 1945 , the Soviets and Poles attacked in Poland , pushing from the Vistula to the Oder river in Germany ,"	<UNKNOWN>	overran East Prussia .	0
"Recovery began with the mid-1948 currency reform in Western Germany , and was sped up by the liberalisation of European economic policy that the Marshall Plan ( 1948 -- 1951 ) both directly and indirectly"	<UNKNOWN>	.	0
Many of these deaths were	<UNKNOWN>	war crimes committed by German and Japanese forces in occupied territories .	1
An estimated 11 to 17 million civilians died as a direct or indirect	<UNKNOWN>	"of Nazi ideological policies , including the systematic genocide of around 6 million Jews during the Holocaust , along with a further 5 to 6 million ethnic Poles and other Slavs ( including Ukrainians and Belarusians ) -- Roma , homosexuals , and other ethnic and minority groups ."	1
The latter resulted in the destruction	<UNKNOWN>	"than 160 cities and the deaths of more than 600,000 German civilians ."	0
"The German Government led by Adolf Hitler and the Nazi Party was responsible for the Holocaust , the killing of approximately 6 million Jews , as well as 2.7 million ethnic Poles ,"	<UNKNOWN>	"4 million others who were deemed `` unworthy of life '' ( including the disabled and mentally ill , Soviet prisoners of war , homosexuals , Freemasons , Jehovah 's Witnesses , and Romani ) as part of a programme of deliberate extermination ."	0
"In addition , 14,000 German and Italian citizens who had been assessed"	<UNKNOWN>	being security risks were also interned .	0
"While the Allies ' ability to out-produce the Axis is often attributed to the Allies having more access to natural resources , other factors , such as Germany"	<UNKNOWN>	"Japan 's reluctance to employ women in the labour force , Allied strategic bombing , and Germany 's late shift to a war economy contributed significantly ."	0
"Additionally , neither Germany nor Japan planned to fight a protracted war ,"	<UNKNOWN>	were not equipped to do so .	0
"Innovation included airlift ( the capability to quickly move limited high-priority supplies , equipment , and personnel ) ; and of strategic bombing ( the bombing of enemy industrial"	<UNKNOWN>	population centres to destroy the enemy 's ability to wage war ) .	0
"Although aeronautical warfare had relatively little success at the start of the war , actions at Taranto , Pearl Harbor , and the Coral Sea established the carrier"	<UNKNOWN>	the dominant capital ship in place of the battleship .	2
"Other technological and engineering feats achieved during , or"	<UNKNOWN>	", the war include the world 's first programmable computers ( Z3 , Colossus , and ENIAC ) , guided missiles and modern rockets , the Manhattan Project 's development of nuclear weapons , operations research and the development of artificial harbours and oil pipelines under the English Channel ."	1
"The war was fought as a `` total war '' , meaning all resources a country had were used in the war , even those that did n't belong to the army ,"	<UNKNOWN>	factories .	0
"After the war , the United Nations was set up"	<UNKNOWN>	support between countries and to prevent future wars .	0
"In June 1941 , the Soviet Union joined the Allies ,"	<UNKNOWN>	Germany attacked it .	1
"The war also changed the map of Eastern Europe , with"	<UNKNOWN>	new countries born .	0
"Shortly after that , the Allies agreed to give Sudetenland , part of Czechoslovakia , to Germany ,"	<UNKNOWN>	Hitler would promise to stop taking more land .	1
"Just before the war , Germany and the Soviet Union signed a peace agreement , agreeing that they would"	<UNKNOWN>	attack each other for ten years .	2
"Finland did not accept the Soviet call for its land ,"	<UNKNOWN>	it was attacked in November 1939 .	2
"Then , in April 1940 , Germany decided to attack Norway and Denmark"	<UNKNOWN>	it would be safer to transport iron ore from Sweden .	2
"During the summer , the Axis quickly captured Ukraine and the Baltic regions , which"	<UNKNOWN>	huge damage to the Soviets .	2
"In many regions , European withdrawal"	<UNKNOWN>	divisions among the people who had different ethnic groups or religions .	2
"Although many of the Axis 's crimes were brought to the first international court , crimes"	<UNKNOWN>	the Allies were not .	0
German concentration camps and Soviet gulags	<UNKNOWN>	a lot of death .	2
"Japanese prisoner-of-war camps , many of which were used as labour camps , also"	<UNKNOWN>	a lot of deaths .	2
"Before the war , in Europe , the Allies had a larger population"	<UNKNOWN>	economy than the Axis .	0
"During the war , these policies brought as much"	<UNKNOWN>	40 % of total German income .	2
"The assault rifle , a development combining features of the rifle"	<UNKNOWN>	"submachine gun , became the main weapon for most armies after the war ."	0
"Germany , followed by the other Axis states , declared war on the United States in solidarity with Japan , citing as justification the American attacks on German submarines"	<UNKNOWN>	merchant ships that had been ordered by Roosevelt .	0
"Upon taking power , James immediately made peace with Spain ,"	<UNKNOWN>	"for the first half of the 17th century , England remained largely inactive in European politics ."	2
"Their first transistorised computer and the first in the world , was operational by 1953 ,"	<UNKNOWN>	a second version was completed there in April 1955 .	0
"In stark contrast to his predecessor , five days"	<UNKNOWN>	his election he spoke of his determination to do what he could to bring peace .	0
"Russia became the Soviet Union and lost Finland , Estonia , Lithuania ,"	<UNKNOWN>	"Latvia , which became independent countries ."	0
"The region has numerous remains from the Mesolithic , Neolithic , and Bronze Age , such as Stonehenge"	<UNKNOWN>	Avebury .	0
The United States also announced a military exercise in the Caribbean to be held the	<UNKNOWN>	month .	0
"Late on December 14 ,"	<UNKNOWN>	depression dissipated near Borneo .	0
"In March 2007 , Barenboim said : `` The whole subject of Wagner in Israel has been politicized"	<UNKNOWN>	is a symptom of a malaise that goes very deep in Israeli society ... '' Performing in the West Bank and Gaza Strip .	1
"In the US , the Espionage Act of 1917"	<UNKNOWN>	Sedition Act of 1918 made it a federal crime to oppose military recruitment or make any statements deemed `` disloyal '' .	0
The prefix `` neo '' is used to describe a 20th-century or contemporary composition	<UNKNOWN>	"in the style of an earlier era , such as Classical or Romantic ."	0
"They agreed on the occupation of post-war Germany , and on"	<UNKNOWN>	the Soviet Union would join the war against Japan .	0
"William and his nobles spoke , and held court , in Anglo-Norman , in Normandy as well"	<UNKNOWN>	England .	0
"Henry I had required the leading barons , ecclesiastics and officials in Normandy"	<UNKNOWN>	"England , to take an oath to accept Matilda ( also known as Empress Maud , Henry I 's daughter ) as his heir ."	0
Angelus torments much of the `` Scooby Gang '' throughout the rest of the season and murders multiple innocents	<UNKNOWN>	"Giles 's new girlfriend Jenny Calendar , a gypsy who was sent to maintain Angel 's curse ."	0
"Multiprocessor and multi-core ( multiple CPUs on a single integrated circuit ) personal and laptop computers are now widely available , and are being increasingly used in lower-end markets"	<UNKNOWN>	a result .	2
Germany deployed U-boats ( submarines )	<UNKNOWN>	the war began .	0
"The aim of cognition-oriented treatments , which"	<UNKNOWN>	"reality orientation and cognitive retraining , is the reduction of cognitive deficits ."	0
During these negotiations Japan advanced a number of proposals which were dismissed by the Americans	<UNKNOWN>	inadequate .	2
Finland switched to the side of the Soviets	<UNKNOWN>	Allies .	0
The 1985 reports give a picture of what	<UNKNOWN>	the disaster and how it developed .	1
"An English cloth business was developed in the fifteenth century ,"	<UNKNOWN>	the English also to become wealthier .	2
Japan planned to take over European colonies in Asia to create a	<UNKNOWN>	defensive area in the Pacific which would let it free to get resources .	0
This estimate includes 158 earthquake relief workers who were killed in landslides as they	<UNKNOWN>	to repair roads .	0
"In 1918 , the Austro-Hungarians failed to"	<UNKNOWN>	through in a series of battles on the Piave and were finally decisively defeated in the Battle of Vittorio Veneto in October of that year .	0
`` Buffy '' was the code-name used	<UNKNOWN>	an early HTC mobile phone which integrated the social networking website Facebook .	0
"Early on August 9 , Muifa weakened to a tropical depression in Northeast China and"	<UNKNOWN>	a low pressure area later .	2
The State Council declared 3 days of national mourning ( sadness )	<UNKNOWN>	"the quake victims starting on May 19th , 2008 ."	1
"Among the eastern territories , Silesia , Neumark"	<UNKNOWN>	"most of Pomerania were taken over by Poland , East Prussia was divided between Poland and the USSR , followed by the expulsion of the 9 million Germans from these provinces , as well as the expulsion of 3 million Germans from the Sudetenland in Czechoslovakia to Germany ."	0
"In 1985 , Henry Waxman , a California Democrat , called for a U.S. government inquiry into the Bhopal disaster ,"	<UNKNOWN>	U.S. legislation regarding the accidental release of toxic chemicals in the United States .	2
"This angered the Kingdom of Serbia and its patron , the Pan-Slavic"	<UNKNOWN>	Orthodox Russian Empire .	0
The Germans continued to fight strong rear-guard actions	<UNKNOWN>	"launched numerous counterattacks on lost positions , but only a few succeeded , and then only temporarily ."	0
Replacement of the hard-to-implement decimal system ( used in Charles Babbage 's earlier design ) by the simpler binary system meant that Zuse 's machines were easier to build	<UNKNOWN>	"potentially more reliable , given the technologies available at that time ."	2
"The union was a difficult one , since Mary was"	<UNKNOWN>	"in her late 30s and Philip was a Catholic and a foreigner , and so not very welcome in England ."	0
"In Asia at the same time , China had roughly six times the population of Japan , but only an 89 percent higher GDP ; this is reduced to three times the population"	<UNKNOWN>	only a 38 percent higher GDP if Japanese colonies are included .	0
"Perhaps most importantly , during the Battle of Britain the Royal Air Force had successfully resisted the Luftwaffe 's assault ,"	<UNKNOWN>	the German bombing campaign largely ended in May 1941 .	0
"They also predicted that between seven and nine tropical storms would make landfall on China , with the first landing taking place before June 29 and the last landing taking place"	<UNKNOWN>	October 7 .	0
Because of the poor shapre	<UNKNOWN>	"disorganization at the LLCC , the typhoon could only maintain a maximum 1-min sustained windspeed of ."	0
It was also reported that safety checks were to be carried out at schools across China	<UNKNOWN>	last month 's earthquake .	0
He died in January 1547 at the age of 55	<UNKNOWN>	"was succeeded by his son , Edward VI ."	0
"In a meeting with members of the Committee on Overhead Reconnaissance ( COMOR ) on 10 September , US Secretary of State Dean Rusk"	<UNKNOWN>	National Security Advisor McGeorge Bundy heavily restricted further U-2 flights over Cuban airspace .	0
"However , in Scotland and Ireland , Catholics loyal to James II were not"	<UNKNOWN>	"happy , and a series of bloody revolts followed ."	0
"England became inhabited more than 800,000 years ago , as the discovery of flint tools"	<UNKNOWN>	footprints at Happisburgh in Norfolk has revealed .	0
"The Black Death , an epidemic of bubonic plague that spread over the whole of Europe , arrived in England in 1348 and killed"	<UNKNOWN>	much as a third to half the population .	2
"During this conference , the United Kingdom held its general election , and Clement Attlee replaced Churchill"	<UNKNOWN>	Prime Minister .	0
"Contrary to British fears of a revolt in India , the outbreak of the war saw an unprecedented outpouring of loyalty"	<UNKNOWN>	goodwill towards Britain .	2
The large number of head wounds caused by exploding shells	<UNKNOWN>	"fragmentation forced the combatant nations to develop the modern steel helmet , led by the French , who introduced the Adrian helmet in 1915 ."	0
Anthony Stewart Head had already led a prolific acting	<UNKNOWN>	"singing career , but remained best known in the United States for a series of twelve coffee commercials with Sharon Maughan for Nescafé ."	0
"The activists worked on organising the gas victims , which"	<UNKNOWN>	violent repression from the police and the government .	2
"25 years later , LeMay still believed that `` We could have gotten"	<UNKNOWN>	"only the missiles out of Cuba , we could have gotten the Communists out of Cuba at that time . ''"	0
"On May 27 , two aftershocks , one 5.2 Mw in Qingchuan County and one 5.7 Mw in Ningqiang County , Shaanxi , led to the collapse"	<UNKNOWN>	"than 420,000 homes and injured 63 people ."	0
"The agreement was crucial to Hitler because it assured that Germany would not have to face the prospect of a two-front war , as it had in World War I ,"	<UNKNOWN>	it defeated Poland .	0
As it moved towards the Mindoro Strait the JMA	<UNKNOWN>	JTWC began to monitor the system .	0
"In our ignorance I , and many of us , felt almost ashamed of a British General who uttered"	<UNKNOWN>	"depressing and unpatriotic sentiments , but during the next four years , those of us who survived the holocaust -- probably not more than one-quarter of us -- learned how right the General 's prognosis was and how courageous he had been to utter it . ''"	0
"A 56-year-old was killed in Dujiangyan during a rescue attempt on the Lingyanshan Ropeway , where"	<UNKNOWN>	the earthquake 11 tourists from Taiwan had been trapped inside cable cars since May 13 .	1
"The U.S. in close co-operation with the Danish envoy to Washington D.C. , agreed"	<UNKNOWN>	"Greenland , laying the political framework for the formal establishment of bases in April 1941 ."	2
"Nonetheless , `` Buffy '' eventually"	<UNKNOWN>	"the publication of around twenty books and hundreds of articles examining the themes of the show from a wide range of disciplinary perspectives , including sociology , Speech Communication , psychology , philosophy , and women 's studies ."	2
This new development heralded an explosion in the commercial and personal use of computers and	<UNKNOWN>	the invention of the microprocessor .	2
"As soon as he regained power , he began the process of demolishing the adulterine castles , which were hated by the peasants"	<UNKNOWN>	their being employed as forced labor to build and maintain them .	1
"Large computer programs consisting of several million instructions may take teams of programmers years to write , and"	<UNKNOWN>	the complexity of the task almost certainly contain errors .	1
"Sina.com and Sohu ,"	<UNKNOWN>	"their homepage to news items only , and removed all advertisements ."	0
The style of war on the land	<UNKNOWN>	from World War I to be more moveable .	0
"However , on the next day ,"	<UNKNOWN>	"Fujiwhara effect , Typhoon Muifa the much more powerful system , just to the northeast of Lando , weakened Lando ."	0
The United States decided to	<UNKNOWN>	off economic relations with Cuba ( which means that they would stop buying things from them ) .	0
"The JMA , PAGASA and the JTWC then issued their final advisories on the system later that day as the remnants of Tokage was absorbed into Typhoon Ma-on ,"	<UNKNOWN>	the Fujiwhara effect late on July 15 .	1
"Although in the past the flights had been conducted by the CIA ,"	<UNKNOWN>	"pressure from the Defense Department , the authority was transferred to the Air Force ."	1
Returning England to Catholicism	<UNKNOWN>	"the burnings of 274 Protestants , which are recorded especially in John Foxe 's Book of Martyrs ."	2
"On the same day , the Chengdu Military Region Command dispatched 50,000 troops and armed police"	<UNKNOWN>	with disaster relief work in Wenchuan County .	0
"People with Alzheimer 's disease ( and other forms of dementia ) often develop problems with eating ,"	<UNKNOWN>	"difficulties in swallowing , reduced appetite or the inability to recognise food ."	1
A denazification program in Germany	<UNKNOWN>	"the prosecution of Nazi war criminals and the removal of ex-Nazis from power , although this policy moved towards amnesty and re-integration of ex-Nazis into West German society ."	1
"When Castro came to power in Cuba , he nationalized American companies in Cuba ,"	<UNKNOWN>	"he took the private property from those companies and made it the property of Cuba , to use as Castro decided ."	0
"His friendship with musicians Itzhak Perlman , Zubin Mehta , and Pinchas Zukerman , and marriage to du Pré"	<UNKNOWN>	the 1969 film by Christopher Nupen of their Schubert `` Trout '' Quintet .	2
"The United States launched a protest , and Germany"	<UNKNOWN>	its rules of engagement .	2
"Hitler also delivered an ultimatum to Lithuania ,"	<UNKNOWN>	the concession of the Klaipėda Region .	2
"Mary spent the next 18 years in confinement , but proved too dangerous"	<UNKNOWN>	"alive , as the Catholic powers in Europe considered her , not Elizabeth , the legitimate ruler of England ."	0
"Following the Anarchy , England came under the rule of the House of Plantagenet , a dynasty which later inherited claims to the Kingdom of France ; a succession crisis in France"	<UNKNOWN>	"the Hundred Years Wars ( 1337 -- 1453 ) , a series of conflicts involving the peoples of both nations ."	2
"The Germans conducted air raids on England during 1915 and 1916 with airships , hoping to damage British morale and cause aircraft to be diverted from the front lines , and indeed the resulting panic"	<UNKNOWN>	the diversion of several squadrons of fighters from France .	2
"Furthermore , officials used other methods of silencing : riot police officers"	<UNKNOWN>	up protests by parents ; the authorities set up cordons around the schools ; and officials ordered the Chinese news media to stop reporting on school collapses .	0
Von Neumann acknowledged that the central concept of the modern computer was	<UNKNOWN>	this paper .	1
"The Persian Campaign was to last until 1918 and end in failure for the Ottomans and their allies , however the Russian withdrawal from the war in 1917 led to Armenian and Assyrian forces , who had hitherto inflicted a series of defeats upon the forces of the Ottomans and their allies , being cut off from supply lines , outnumbered , outgunned and isolated ,"	<UNKNOWN>	them to fight and flee towards British lines in northern Mesopotamia .	2
"In addition to Nazi concentration camps , the Soviet gulags ( labour camps )"	<UNKNOWN>	"the death of citizens of occupied countries such as Poland , Lithuania , Latvia , and Estonia , as well as German prisoners of war ( POWs ) and even Soviet citizens who had been or were thought to be supporters of the Nazis ."	2
"The Germans conducted air raids on England during 1915 and 1916 with airships , hoping to damage British morale and cause aircraft to be diverted from the front lines , and indeed the"	<UNKNOWN>	panic led to the diversion of several squadrons of fighters from France .	2
"On 6 April Germany simultaneously invaded both Yugoslavia and Greece , making rapid progress and"	<UNKNOWN>	both nations to surrender within the month .	2
The establishment of the modern state of Israel and the roots of the continuing Israeli -- Palestinian conflict are partially found in the unstable power dynamics of the Middle East	<UNKNOWN>	World War I.	1
"In Germany civilian deaths were 474,000 higher than in peacetime ,"	<UNKNOWN>	large part to food shortages and malnutrition that weakened resistance to disease .	1
Following some initial setbacks the war went exceptionally well for England ; victories at Crécy and Poitiers	<UNKNOWN>	the highly favourable Treaty of Brétigny .	2
"He then went about imposing his superiority over Scotland and Wales ,"	<UNKNOWN>	each to recognise him as overlord .	2
The development of these kingdoms	<UNKNOWN>	"the eventual domination by Northumbria and Mercia in the 7th century , Mercia in the 8th century and then Wessex in the 9th century ."	2
"The following week , cooperating French and American units"	<UNKNOWN>	"through in Champagne at the Battle of Blanc Mont Ridge , forcing the Germans off the commanding heights , and closing towards the Belgian frontier ."	2
"The U.S. military 's SAGE system was the first large-scale example of such a system , which"	<UNKNOWN>	a number of special-purpose commercial systems such as Sabre .	2
His reign was to be marked by constant turmoil	<UNKNOWN>	his political weaknesses .	1
"These landings were successful , and"	<UNKNOWN>	the defeat of the German Army units in France .	0
"In September 1962 , photo interpreters from the Defense Intelligence Agency ( DIA ) noticed that Cuban surface-to-air missile sites were arranged in a pattern similar to those used by the Soviet Union"	<UNKNOWN>	"its ICBM bases , leading the wary Agency to lobby for the resumption of U-2 flights over the island ."	2
He fell in love with her and	<UNKNOWN>	his life so he could help her .	2
"Despite stubborn resistance by Filipino and US forces , the Philippine Commonwealth was eventually captured in May 1942 ,"	<UNKNOWN>	its government into exile .	0
"However , the Soviets"	<UNKNOWN>	"their minds , fearing possible future Cuban militant steps , and on November 22 , 1962 , the Soviet Deputy Prime Minister Anastas Mikoyan told Castro that those rockets with the nuclear warheads were being removed too ."	2
"The Allies continued by starting its own offensive , which drove the Axis west across Libya a few months later , just after the Anglo-American invasion of the French North Africa ,"	<UNKNOWN>	it to join the Allies .	2
"In 1948 , Korea was divided into North and South Korea , each claiming to be the legal representative of the Koreans , which"	<UNKNOWN>	the Korean War in 1950 .	2
Because Babbage did not have enough money and always	<UNKNOWN>	"his design when he had a better idea , he never built his Analytical Engine ."	0
"In the city of Shifang , the collapse of two chemical plants"	<UNKNOWN>	"leakage of some 80 tons of liquid ammonia , with hundreds of people reported buried ."	2
"Within its July forecast update , the GCACIC predicted that seven tropical cyclones would make landfall on Southern China , between July and December compared to an average of four and that there would now be 16 typhoons"	<UNKNOWN>	the strength of the India-Burma trough .	1
Such designs tend to be useful only for specialized tasks	<UNKNOWN>	the large scale of program organization required to successfully utilize most of the available resources at once .	1
"Nicholas Brendon , unlike other `` Buffy '' regulars , had little acting experience , instead working various jobs -- including production assistant , plumber 's assistant , veterinary janitor , food delivery , script delivery , day care counselor , and waiter -- before"	<UNKNOWN>	into acting and overcoming his stutter .	0
"On August 10 , the system was caught in a moderate vertical wind shear and"	<UNKNOWN>	"cold sea surface temperature , the system dissipated into a remnant low ."	1
"The same area suffered two more aftershocks of 5.6 and 6.0 Ms ( 5.8 and 5.5 Mw , respectively , according to USGS ) on July 23 ,"	<UNKNOWN>	"1 death , 6 serious injuries , collapse of hundreds of homes and damaging kilometers of highways ."	2
British discontent over the Norwegian campaign	<UNKNOWN>	"the replacement of the British Prime Minister , Neville Chamberlain , with Winston Churchill on 10 May 1940 ."	2
Castro was not completely happy with the idea but the Cuban National Directorate of the Revolution accepted them	<UNKNOWN>	"Cuba against U.S. attack , and to aid its ally , the Soviet Union ."	0
"In Russia , opposition to the war"	<UNKNOWN>	"soldiers also establishing their own revolutionary committees , which helped foment the October Revolution of 1917 , with the call going up for `` bread , land , and peace '' ."	2
"The British , on the other hand , argued that military operations should target peripheral areas to throw a `` ring '' around Germany which would wear out German strength ,"	<UNKNOWN>	"increasing demoralisation , and bolster resistance forces ."	2
"The Central Asian Revolt started in the summer of 1916 , when the Russian Empire government"	<UNKNOWN>	its exemption of Muslims from military service .	1
Khrushchev feared that Castro 's hurt pride and widespread Cuban indignation over the concessions he had made to Kennedy might	<UNKNOWN>	a breakdown of the agreement between the Soviet Union and the U.S.	1
"With the extratropical transition well underway , Noru drifted into an area of low sea surface temperatures and started weakening ,"	<UNKNOWN>	the JTWC to downgrade Noru to a tropical depression .	2
"He was briefly expelled from the throne in 1470 -- 1471 when Richard Neville , Earl of Warwick ,"	<UNKNOWN>	Henry back to power .	0
It is the sixth	<UNKNOWN>	"cause of death in the United States causing about 83,500 deaths a year ."	0
"Later , after the War"	<UNKNOWN>	", Britain was able to get some areas from the old Turkish empire which was breaking up , and to add them to the British Empire ."	2
"Language is reduced to simple phrases or even single words , eventually"	<UNKNOWN>	complete loss of speech .	2
World War I had greatly	<UNKNOWN>	"the way of diplomacy and politics in Asia , Europe , and Africa with the defeat of the Central Powers ."	2
The sailors ' revolt which then ensued in the naval ports of Wilhelmshaven and Kiel spread across the whole country within days and	<UNKNOWN>	the proclamation of a republic on 9 November 1918 and shortly thereafter to the abdication of Kaiser Wilhelm II .	2
"The British Royal Navy was the largest and best in the world , and in the 19th century that was enough"	<UNKNOWN>	other navies from attacking .	0
"On August 22 , the system started interacting with an anticyclone and was exposed to a strong vertical wind shear ,"	<UNKNOWN>	"the JMA to stop monitoring the system as a tropical depression , as the system dissipated to a remnant low ."	1
Henry I had required the	<UNKNOWN>	"barons , ecclesiastics and officials in Normandy and England , to take an oath to accept Matilda ( also known as Empress Maud , Henry I 's daughter ) as his heir ."	0
"The software uses the hardware , when the user gives it instructions and"	<UNKNOWN>	it in to useful output .	2
"Romania was on the side of the Central powers until 1916 , when they were"	<UNKNOWN>	into the war by the Allied powers .	0
"Tanks , which were used to support infantry ,"	<UNKNOWN>	a primary weapon .	0
"Germany surrendered to the Western Allies on 7 May , known as V-E Day , and was"	<UNKNOWN>	to surrender to the Soviets on 8 May .	2
"On October 25 at 1:45 am EDT , Kennedy responded to Khrushchev 's telegram , stating that the U.S. was"	<UNKNOWN>	"into action after receiving repeated assurances that no offensive missiles were being placed in Cuba , and that when these assurances proved to be false , the deployment `` required the responses I have announced ..."	1
"They invented a way to for a computer to remember what they had told it , and a way"	<UNKNOWN>	what it remembered .	0
"Though his religious position was not entirely Protestant , this"	<UNKNOWN>	the Church of England breaking from the Roman Catholic Church .	2
"While the subject of exactly which device was the first microprocessor is contentious ,"	<UNKNOWN>	"lack of agreement on the exact definition of the term `` microprocessor '' , it is largely undisputed that the first single-chip microprocessor was the Intel 4004 , designed and realized by Ted Hoff , Federico Faggin , and Stanley Mazor at Intel ."	1
"A major offensive against Moscow was renewed ; after two months of fierce battles in increasingly harsh weather the German army almost reached the outer suburbs of Moscow , where the exhausted troops were"	<UNKNOWN>	to suspend their offensive .	2
Both Warbeck and the Earl of Warwick were too dangerous	<UNKNOWN>	"around even in captivity , and Henry had to execute them in 1499 before Ferdinand and Isabella of Spain would allow their daughter Catherine to come to England and marry his son Arthur ."	0
"However , the outflow to the southeast of the storm remained favorable and 16W continued to strengthen ,"	<UNKNOWN>	"the JMA upgraded the system to a tropical storm , naming it `` Noru '' ."	2
Producing software with an acceptably high reliability within a predictable schedule and budget has historically been	<UNKNOWN>	; the academic and professional discipline of software engineering concentrates specifically on this challenge .	0
"His dominance was reinforced by his son Æthelstan , who extended the borders of Wessex northward , in 917 conquering the Kingdom of York and"	<UNKNOWN>	a land and naval invasion of Scotland .	0
"In the early 1980s , the demand for pesticides had fallen , but production continued ,"	<UNKNOWN>	build-up of stores of unused MIC .	2
"Although there was great progress in the last two months , when winter arrived , the tired German army was"	<UNKNOWN>	"to delay its attack , just outside Moscow ."	2
"In 1215 , the barons"	<UNKNOWN>	"an armed rebellion and forced him to sign the Magna Carta , which put legal limits on the King 's personal powers ."	2
"After Tropical Storm Banyan dissipated during October 14 , no tropical storms or typhoons were observed within the basin until Tropical Depression 27W developed into Tropical Storm Washi during December 15 ,"	<UNKNOWN>	high vertical windshear and a strong northeast monsoon .	1
"About 12 million , most of whom were Eastern Europeans , were employed in the German war economy as"	<UNKNOWN>	labourers .	0
It was generally accepted at the time that the war	<UNKNOWN>	"with the armistice of 14 August 1945 ( V-J Day ) , rather than the formal surrender of Japan ( 2 September 1945 ) ; it is even claimed in some European histories that it ended on V-E Day ( 8 May 1945 ) ."	0
